text,label
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
"재테크의 기회, 지금 시작하세요!",1
업무 협조 요청드립니다.,0
이벤트 종료 임박! 서두르세요!,1
이메일 확인 부탁드립니다.,0
첨부드린 문서 검토 바랍니다.,0
고객님의 택배가 반송되었습니다. 확인 필수!,1
이번 주 업무 보고서입니다.,0
고객 문의 내역 정리드립니다.,0
지금 참여하면 백화점 상품권 증정!,1
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
이메일 인증을 완료해주세요.,1
건강기능식품 할인 중! 지금 바로!,1
한정 수량! 지금 주문하세요!,1
이메일 확인 부탁드립니다.,0
오늘만 특가! 전 제품 70% 할인!,1
업데이트 내용 전달드립니다.,0
업데이트 내용 전달드립니다.,0
배송이 완료되었습니다.,0
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
고객님의 택배가 반송되었습니다. 확인 필수!,1
최신 아이폰 지금 무료로 받아가세요!,1
대출이 필요하신가요? 지금 바로 신청하세요!,1
신용 점수 무료 확인!,1
고객 문의 내역 정리드립니다.,0
상품 발송이 완료되었습니다.,0
다음 주 월요일 회의 취소 안내드립니다.,0
대출이 필요하신가요? 지금 바로 신청하세요!,1
한정 수량! 지금 주문하세요!,1
핫한 쇼핑몰 오픈! 방문만 해도 선물!,1
이메일 주소를 업데이트 하세요.,1
기한 내 회신 바랍니다.,0
오늘 점심 회의 12시로 변경되었습니다.,0
프로젝트 관련 공지사항입니다.,0
감사합니다. 좋은 하루 보내세요.,0
지난 번 문의에 대한 답변입니다.,0
무료로 테스트해보세요!,1
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
회의 안건 전달드립니다.,0
이 링크를 클릭하고 선물을 받아보세요!,1
내일 일정 확인 부탁드립니다.,0
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
오늘 날씨가 좋네요. 즐거운 하루 되세요.,0
배송이 완료되었습니다.,0
업데이트 내용 전달드립니다.,0
오늘 날씨가 좋네요. 즐거운 하루 되세요.,0
상품 발송이 완료되었습니다.,0
오늘 점심 회의 12시로 변경되었습니다.,0
자료 공유드립니다.,0
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
보너스 지급 중! 지금 바로!,1
이벤트에 당첨되셨습니다!,1
무료로 테스트해보세요!,1
신용 점수 무료 확인!,1
오늘 날씨가 좋네요. 즐거운 하루 되세요.,0
로또 1등 번호 제공! 100% 보장!,1
회의 안건 전달드립니다.,0
오늘만 특가! 전 제품 70% 할인!,1
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
"재테크의 기회, 지금 시작하세요!",1
이벤트에 당첨되셨습니다!,1
자료 공유드립니다.,0
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
보너스 지급 중! 지금 바로!,1
지금 참여하면 백화점 상품권 증정!,1
스팸메일 수신 거부하려면 여기를 클릭하세요.,1
무료로 테스트해보세요!,1
무료 쿠폰을 지금 확인하세요!,1
로또 1등 번호 제공! 100% 보장!,1
회원가입만 해도 적립금 지급!,1
다음 주 월요일 회의 취소 안내드립니다.,0
지금 참여하면 백화점 상품권 증정!,1
최신 아이폰 지금 무료로 받아가세요!,1
지난 번 문의에 대한 답변입니다.,0
이 링크를 클릭하고 선물을 받아보세요!,1
결재 부탁드립니다.,0
이전 메일 참고 부탁드립니다.,0
업데이트 내용 전달드립니다.,0
지금 가입 시 10만원 쿠폰 지급!,1
지난 번 문의에 대한 답변입니다.,0
이메일 인증을 완료해주세요.,1
이 링크를 클릭하고 선물을 받아보세요!,1
365일 다이어트 비법 공개!,1
서류 잘 받았습니다.,0
이 링크를 클릭하고 선물을 받아보세요!,1
보너스 지급 중! 지금 바로!,1
감사합니다. 좋은 하루 보내세요.,0
한정 수량! 지금 주문하세요!,1
이벤트에 당첨되셨습니다!,1
업데이트 내용 전달드립니다.,0
무료체험 신청하면 사은품 증정!,1
회의 링크 전달드립니다.,0
보너스 지급 중! 지금 바로!,1
보너스 지급 중! 지금 바로!,1
첨부드린 문서 검토 바랍니다.,0
이번 주 업무 보고서입니다.,0
이메일 인증을 완료해주세요.,1
1일 1분 투자로 수익 창출!,1
이메일 인증을 완료해주세요.,1
서류 잘 받았습니다.,0
오늘 점심 회의 12시로 변경되었습니다.,0
방금 전화드렸습니다.,0
서류 잘 받았습니다.,0
이벤트 종료 임박! 서두르세요!,1
최신 아이폰 지금 무료로 받아가세요!,1
회의 안건 전달드립니다.,0
고객 문의 내역 정리드립니다.,0
무료체험 신청하면 사은품 증정!,1
이벤트에 당첨되셨습니다!,1
이 링크를 클릭하고 선물을 받아보세요!,1
건강기능식품 할인 중! 지금 바로!,1
무료체험 신청하면 사은품 증정!,1
고객님의 택배가 반송되었습니다. 확인 필수!,1
스팸메일 수신 거부하려면 여기를 클릭하세요.,1
이메일 주소를 업데이트 하세요.,1
지금 가입 시 10만원 쿠폰 지급!,1
오늘만 특가! 전 제품 70% 할인!,1
스팸메일 수신 거부하려면 여기를 클릭하세요.,1
이벤트 종료 임박! 서두르세요!,1
이벤트에 당첨되셨습니다!,1
지금 로그인하지 않으면 계정이 잠깁니다.,1
출근 시간 관련 안내드립니다.,0
기한 내 회신 바랍니다.,0
건강기능식품 할인 중! 지금 바로!,1
설문조사 참여 부탁드립니다.,0
이 링크를 클릭하고 선물을 받아보세요!,1
기한 내 회신 바랍니다.,0
지금 가입 시 10만원 쿠폰 지급!,1
다음 주 월요일 회의 취소 안내드립니다.,0
건강기능식품 할인 중! 지금 바로!,1
신용 점수 무료 확인!,1
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
카드 한도 상향 안내,1
이벤트 종료 임박! 서두르세요!,1
당신만을 위한 특별한 혜택!,1
서류 잘 받았습니다.,0
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
배송이 완료되었습니다.,0
이벤트에 당첨되셨습니다!,1
이벤트 종료 임박! 서두르세요!,1
고객님의 택배가 반송되었습니다. 확인 필수!,1
감사합니다. 좋은 하루 보내세요.,0
이벤트 종료 임박! 서두르세요!,1
이벤트 종료 임박! 서두르세요!,1
출근 시간 관련 안내드립니다.,0
기한 내 회신 바랍니다.,0
보너스 지급 중! 지금 바로!,1
첨부드린 문서 검토 바랍니다.,0
로또 1등 번호 제공! 100% 보장!,1
이벤트에 당첨되셨습니다!,1
오늘 점심 회의 12시로 변경되었습니다.,0
내일 일정 확인 부탁드립니다.,0
보너스 지급 중! 지금 바로!,1
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
1일 1분 투자로 수익 창출!,1
지금 가입 시 10만원 쿠폰 지급!,1
핫한 쇼핑몰 오픈! 방문만 해도 선물!,1
한정 수량! 지금 주문하세요!,1
당신만을 위한 특별한 혜택!,1
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
내일 일정 확인 부탁드립니다.,0
건강기능식품 할인 중! 지금 바로!,1
회원가입만 해도 적립금 지급!,1
로또 1등 번호 제공! 100% 보장!,1
회의 안건 전달드립니다.,0
1일 1분 투자로 수익 창출!,1
상품 발송이 완료되었습니다.,0
다음 주 휴가 일정 공유드립니다.,0
이메일 인증을 완료해주세요.,1
카드 한도 상향 안내,1
배송이 완료되었습니다.,0
업데이트 내용 전달드립니다.,0
프로젝트 관련 공지사항입니다.,0
보너스 지급 중! 지금 바로!,1
자료 공유드립니다.,0
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
최신 아이폰 지금 무료로 받아가세요!,1
다음 주 휴가 일정 공유드립니다.,0
프로젝트 관련 공지사항입니다.,0
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
입금이 확인되었습니다.,0
최신 아이폰 지금 무료로 받아가세요!,1
프로젝트 관련 공지사항입니다.,0
회의 안건 전달드립니다.,0
자료 공유드립니다.,0
방금 전화드렸습니다.,0
당신만을 위한 특별한 혜택!,1
다음 주 휴가 일정 공유드립니다.,0
보너스 지급 중! 지금 바로!,1
이메일 주소를 업데이트 하세요.,1
스팸메일 수신 거부하려면 여기를 클릭하세요.,1
회원가입만 해도 적립금 지급!,1
결재 부탁드립니다.,0
대출이 필요하신가요? 지금 바로 신청하세요!,1
고객 문의 내역 정리드립니다.,0
업무 협조 요청드립니다.,0
이번 주 업무 보고서입니다.,0
이번 주 업무 보고서입니다.,0
출근 시간 관련 안내드립니다.,0
이번 주 업무 보고서입니다.,0
핫한 쇼핑몰 오픈! 방문만 해도 선물!,1
업무 협조 요청드립니다.,0
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
이번 주 업무 보고서입니다.,0
지금 로그인하지 않으면 계정이 잠깁니다.,1
고객 문의 내역 정리드립니다.,0
무료로 테스트해보세요!,1
지금 참여하면 백화점 상품권 증정!,1
건강기능식품 할인 중! 지금 바로!,1
감사합니다. 좋은 하루 보내세요.,0
무료체험 신청하면 사은품 증정!,1
이메일 확인 부탁드립니다.,0
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
내일 일정 확인 부탁드립니다.,0
회의 안건 전달드립니다.,0
이벤트에 당첨되셨습니다!,1
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
보너스 지급 중! 지금 바로!,1
업데이트 내용 전달드립니다.,0
감사합니다. 좋은 하루 보내세요.,0
자료 공유드립니다.,0
지금 참여하면 백화점 상품권 증정!,1
고객님의 택배가 반송되었습니다. 확인 필수!,1
배송이 완료되었습니다.,0
보너스 지급 중! 지금 바로!,1
프로젝트 관련 공지사항입니다.,0
핫한 쇼핑몰 오픈! 방문만 해도 선물!,1
고객님의 택배가 반송되었습니다. 확인 필수!,1
고객 문의 내역 정리드립니다.,0
로또 1등 번호 제공! 100% 보장!,1
오늘 날씨가 좋네요. 즐거운 하루 되세요.,0
감사합니다. 좋은 하루 보내세요.,0
지금 가입 시 10만원 쿠폰 지급!,1
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
프로젝트 관련 공지사항입니다.,0
지난 번 문의에 대한 답변입니다.,0
서류 잘 받았습니다.,0
대출이 필요하신가요? 지금 바로 신청하세요!,1
지금 가입 시 10만원 쿠폰 지급!,1
서류 잘 받았습니다.,0
다음 주 휴가 일정 공유드립니다.,0
메모 확인 부탁드립니다.,0
설문조사 참여 부탁드립니다.,0
자료 공유드립니다.,0
신용 점수 무료 확인!,1
회원가입만 해도 적립금 지급!,1
이메일 확인 부탁드립니다.,0
보너스 지급 중! 지금 바로!,1
기한 내 회신 바랍니다.,0
이전 메일 참고 부탁드립니다.,0
오늘 날씨가 좋네요. 즐거운 하루 되세요.,0
지금 가입 시 10만원 쿠폰 지급!,1
고객 문의 내역 정리드립니다.,0
설문조사 참여 부탁드립니다.,0
결재 부탁드립니다.,0
건강기능식품 할인 중! 지금 바로!,1
지금 참여하면 백화점 상품권 증정!,1
1일 1분 투자로 수익 창출!,1
신용 점수 무료 확인!,1
프로젝트 관련 공지사항입니다.,0
당신만을 위한 특별한 혜택!,1
오늘만 특가! 전 제품 70% 할인!,1
무료체험 신청하면 사은품 증정!,1
기한 내 회신 바랍니다.,0
"재테크의 기회, 지금 시작하세요!",1
이벤트에 당첨되셨습니다!,1
보너스 지급 중! 지금 바로!,1
신용 점수 무료 확인!,1
이전 메일 참고 부탁드립니다.,0
로또 1등 번호 제공! 100% 보장!,1
이메일 인증을 완료해주세요.,1
배송이 완료되었습니다.,0
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
카드 한도 상향 안내,1
다음 주 월요일 회의 취소 안내드립니다.,0
출근 시간 관련 안내드립니다.,0
이벤트에 당첨되셨습니다!,1
핫한 쇼핑몰 오픈! 방문만 해도 선물!,1
무료로 테스트해보세요!,1
출근 시간 관련 안내드립니다.,0
프로젝트 관련 공지사항입니다.,0
서류 잘 받았습니다.,0
배송이 완료되었습니다.,0
다음 주 월요일 회의 취소 안내드립니다.,0
메모 확인 부탁드립니다.,0
이벤트 종료 임박! 서두르세요!,1
입금이 확인되었습니다.,0
배송이 완료되었습니다.,0
무료체험 신청하면 사은품 증정!,1
오늘 날씨가 좋네요. 즐거운 하루 되세요.,0
감사합니다. 좋은 하루 보내세요.,0
지난 번 문의에 대한 답변입니다.,0
스팸메일 수신 거부하려면 여기를 클릭하세요.,1
출근 시간 관련 안내드립니다.,0
이 링크를 클릭하고 선물을 받아보세요!,1
회의 안건 전달드립니다.,0
로또 1등 번호 제공! 100% 보장!,1
지금 로그인하지 않으면 계정이 잠깁니다.,1
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
내일 일정 확인 부탁드립니다.,0
방금 전화드렸습니다.,0
결재 부탁드립니다.,0
오늘 점심 회의 12시로 변경되었습니다.,0
업데이트 내용 전달드립니다.,0
내일 일정 확인 부탁드립니다.,0
자료 공유드립니다.,0
지금 로그인하지 않으면 계정이 잠깁니다.,1
기한 내 회신 바랍니다.,0
지금 가입 시 10만원 쿠폰 지급!,1
설문조사 참여 부탁드립니다.,0
지난 번 문의에 대한 답변입니다.,0
설문조사 참여 부탁드립니다.,0
무료 쿠폰을 지금 확인하세요!,1
지난 번 문의에 대한 답변입니다.,0
업무 협조 요청드립니다.,0
